"Product ID",SKU,"Matrix ID","Product Code",Name,Description,"Description HTML","Stock Type","Stock Level","Price (RRP)","Trade Price",Categories,Brand,"Product Range",Material,Size,Height,Length,Width,Weight,Colour,Image,"Created At","Updated At","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6","Image 7","Image 8","Image 9","Image 10"
579,BEAUTYNIGHTBN6227MELODYL/XL,2359,BN6227,"Beauty Night Melody BlackL/XL","Melody is a sheer, sexy open front babydoll with a gorgeous ruffled gypsy style neckline and finished with a long red bow in a satin material. Matching thong included. Available in black. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately. ","<p>Melody is a sheer, sexy open front babydoll with a gorgeous ruffled gypsy style neckline and finished with a long red bow in a satin material. Matching thong included. Available in black. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately. </p>","Stock Line",green,19.9900,9.5000,"Beauty Night,Babydolls,Lingerie Sets","Beauty Night","Beauty Night Melody","88% polyester, 12% elastane",L/XL,5,21,15,0.1200,Black,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6227.jpg,"2016-02-12 11:01:11","2017-09-15 16:55:41",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6227.jpg,,,,,,,,,
580,BEAUTYNIGHTBN6227MELODYS/M,2360,BN6227,"Beauty Night Melody BlackS/M","Melody is a sheer, sexy open front babydoll with a gorgeous ruffled gypsy style neckline and finished with a long red bow in a satin material. Matching thong included. Available in black. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately. ","<p>Melody is a sheer, sexy open front babydoll with a gorgeous ruffled gypsy style neckline and finished with a long red bow in a satin material. Matching thong included. Available in black. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately. </p>","Stock Line",green,19.9900,9.5000,"Beauty Night,Babydolls,Lingerie Sets","Beauty Night","Beauty Night Melody","88% polyester, 12% elastane",S/M,5,21,15,0.1200,Black,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6227.jpg,"2016-02-12 11:01:11","2017-09-15 16:56:02",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6227.jpg,,,,,,,,,
581,BEAUTYNIGHTBN6229GERALDINEL/XL,2361,BN6229,"Beauty Night Geraldine BlackL/XL","Stunningly sexy dress in a figure hugging shiny black latex material. Left side of the dress is high cut with adjustable buckled straps. Matching thong included. Available in black. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately.","<p>Stunningly sexy dress in a figure hugging shiny black latex material. Left side of the dress is high cut with adjustable buckled straps. Matching thong included. Available in black. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately.</p>",Discontinued,red,24.9900,12.1000,"Beauty Night,Lingerie Sets,Dresses,Wet look,Beauty Night","Beauty Night","Beauty Night Geraldine","88% polyester, 12% elastane",L/XL,5,21,15,0.1500,Black,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6229.jpg,"2016-02-12 11:01:11","2017-09-15 16:54:36",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6229.jpg,,,,,,,,,
582,BEAUTYNIGHTBN6229GERALDINES/M,2362,BN6229,"Beauty Night Geraldine BlackS/M","Stunningly sexy dress in a figure hugging shiny black latex material. Left side of the dress is high cut with adjustable buckled straps. Matching thong included. Available in black. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately.","<p>Stunningly sexy dress in a figure hugging shiny black latex material. Left side of the dress is high cut with adjustable buckled straps. Matching thong included. Available in black. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately.</p>",Discontinued,red,24.9900,12.1000,"Beauty Night,Lingerie Sets,Dresses,Wet look,Beauty Night","Beauty Night","Beauty Night Geraldine","88% polyester, 12% elastane",S/M,5,21,15,0.1500,Black,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6229.jpg,"2016-02-12 11:01:11","2017-09-15 16:55:16",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6229.jpg,,,,,,,,,
585,BEAUTYNIGHTBN6231BELLACHEML/XL,2365,BN6231,"Beauty Night Bella Chemise BlackL/XL","Elegant chemise which has a ruffled strapless top and sheer skirt with a sexy cut out back. Matching thong included. Available in black. Item comes packaged in a Beauty Night box. ","<p>Elegant chemise which has a ruffled strapless top and sheer skirt with a sexy cut out back. Matching thong included. Available in black. Item comes packaged in a Beauty Night box. </p>","Stock Line",green,24.9900,12.1000,"Beauty Night,Chemises,Lingerie Sets","Beauty Night","Beauty Night Bella Chemise","88% polyester, 12% elastane",L/XL,5,21,15,0.0900,Black,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6231.jpg,"2016-02-12 11:01:11","2017-09-15 16:56:07",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6231.jpg,,,,,,,,,
586,BEAUTYNIGHTBN6231BELLACHEMS/M,2366,BN6231,"Beauty Night Bella Chemise BlackS/M","Elegant chemise which has a ruffled strapless top and sheer skirt with a sexy cut out back. Matching thong included. Available in black. Item comes packaged in a Beauty Night box. ","<p>Elegant chemise which has a ruffled strapless top and sheer skirt with a sexy cut out back. Matching thong included. Available in black. Item comes packaged in a Beauty Night box. </p>","Stock Line",green,24.9900,12.1000,"Beauty Night,Chemises,Lingerie Sets","Beauty Night","Beauty Night Bella Chemise","88% polyester, 12% elastane",S/M,5,21,15,0.0900,Black,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6231.jpg,"2016-02-12 11:01:11","2017-09-15 16:56:15",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6231.jpg,,,,,,,,,
587,BEAUTYNIGHTBN6232FLORENCELXL,2367,BN6232,"BN6232 Beauty Night Florence L/XL (D)  O/W 19.2.15","Stretchy red floral laced corset, trimmed with scalloped black lace. Adjustable shoulder and suspender straps. Matching thong included. Available in red. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately.","<p>Stretchy red floral laced corset, trimmed with scalloped black lace. Adjustable shoulder and suspender straps. Matching thong included. Available in red. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately.</p>",Discontinued,green,24.9900,12.7100,"Beauty Night,Lingerie Sets,Beauty Night","Beauty Night","Beauty Night Florence","88% polyester, 12% elastane",L/XL,5,21,15,0.1000,Black/Red,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6232.jpg,"2016-02-12 11:01:11","2017-09-15 16:55:16",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6232.jpg,,,,,,,,,
589,BEAUTYNIGHTBN6233AURELIEL/XL,2369,BN6233,"BN6233 Beauty Night Aurelie L/XL","Cute and playful lacy strapless bra top and thong set with large ribbon bow at the centre of the bust. Available in red. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately.","<p>Cute and playful lacy strapless bra top and thong set with large ribbon bow at the centre of the bust. Available in red. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately.</p>","Stock Line",red,19.9900,9.9900,"Beauty Night,Lingerie Sets,Bra Sets","Beauty Night","Beauty Night Aurelie","88% polyester, 12% elastane",L/XL,5,21,15,0.0800,Red/White,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6233.jpg,"2016-02-12 11:01:11","2017-09-15 16:55:54",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6233.jpg,,,,,,,,,
590,BEAUTYNIGHTBN6233AURELIES/M,2370,BN6233,"BN6233 Beauty Night Aurelie S/M","Cute and playful lacy strapless bra top and thong set with large ribbon bow at the centre of the bust. Available in red. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately.","<p>Cute and playful lacy strapless bra top and thong set with large ribbon bow at the centre of the bust. Available in red. Item comes packaged in a Beauty Night box. PLEASE NOTE: The stockings are not included but we have many designs in the Gabriella range which can be bought separately.</p>","Stock Line",green,19.9900,9.9900,"Beauty Night,Lingerie Sets,Bra Sets","Beauty Night","Beauty Night Aurelie","88% polyester, 12% elastane",S/M,5,21,15,0.0800,Red/White,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6233.jpg,"2016-02-12 11:01:11","2017-09-15 16:55:41",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6233.jpg,,,,,,,,,
591,BEAUTYNIGHTBN6234NADINEL/XL,2371,BN6234,"Beauty Night Nadine Red RedL/XL","Beautiful red see through babydoll with white scalloped edging. Matching brief included. Available in red. Item comes packaged in a Beauty Night box. ","<p>Beautiful red see through babydoll with white scalloped edging. Matching brief included. Available in red. Item comes packaged in a Beauty Night box. </p>",Discontinued,green,19.9900,9.9900,"Beauty Night,Babydolls,Lingerie Sets,Nightwear,Nightdresses,Beauty Night","Beauty Night","Beauty Night Nadine Red","88% polyester, 12% elastane",L/XL,5,21,15,0.1000,Red,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6234.jpg,"2016-02-12 11:01:11","2017-09-15 16:55:16",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6234.jpg,,,,,,,,,
592,BEAUTYNIGHTBN6234NADINES/M,2372,BN6234,"BN6234 Beauty Night Nadine S/M  (D)","Beautiful red see through babydoll with white scalloped edging. Matching brief included. Available in red. Item comes packaged in a Beauty Night box. ","<p>Beautiful red see through babydoll with white scalloped edging. Matching brief included. Available in red. Item comes packaged in a Beauty Night box. </p>",Discontinued,green,19.9900,9.9900,"Beauty Night,Babydolls,Lingerie Sets,Nightwear,Nightdresses,Beauty Night","Beauty Night","Beauty Night Nadine Red","88% polyester, 12% elastane",S/M,5,21,15,0.1000,Red,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6234.jpg,"2016-02-12 11:01:11","2017-09-15 16:55:16",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6234.jpg,,,,,,,,,
593,BEAUTYNIGHTBN6235YVETTEL/XL,2373,BN6235,"BN6235 Beauty Night Yvette L/XL","Sexy wet look stretch mini dress with see through panels to the front, side and back. Available in black. Item comes packaged in a Beauty Night box. ","<p>Sexy wet look stretch mini dress with see through panels to the front, side and back. Available in black. Item comes packaged in a Beauty Night box. </p>","Stock Line",amber,29.9900,14.9000,"Beauty Night,Lingerie Sets,Dresses,Wet look,Dress","Beauty Night","Beauty Night Yvette","88% polyester, 12% elastane",L/XL,5,21,15,0.1800,Black,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6235.jpg,"2016-02-12 11:01:11","2017-09-15 16:55:54",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6235.jpg,,,,,,,,,
594,BEAUTYNIGHTBN6235YVETTES/M,2374,BN6235,"BN6235 Beauty Night Yvette S/M","Sexy wet look stretch mini dress with see through panels to the front, side and back. Available in black. Item comes packaged in a Beauty Night box. ","<p>Sexy wet look stretch mini dress with see through panels to the front, side and back. Available in black. Item comes packaged in a Beauty Night box. </p>","Stock Line",green,29.9900,14.9000,"Beauty Night,Lingerie Sets,Dresses,Wet look,Dress","Beauty Night","Beauty Night Yvette","88% polyester, 12% elastane",S/M,5,21,15,0.1800,Black,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6235.jpg,"2016-02-12 11:01:11","2017-09-15 16:55:16",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6235.jpg,,,,,,,,,
595,BEAUTYNIGHTBN6235YVETTEXXL,2375,BN6235,"BN6235 Beauty Night Yvette XXL","Sexy wet look stretch mini dress with see through panels to the front, side and back. Available in black. Item comes packaged in a Beauty Night box. ","<p>Sexy wet look stretch mini dress with see through panels to the front, side and back. Available in black. Item comes packaged in a Beauty Night box. </p>","Stock Line",green,29.9900,14.9000,"Beauty Night,Lingerie Sets,Dresses,Wet look,Dress","Beauty Night","Beauty Night Yvette","88% polyester, 12% elastane",XXL,5,21,15,0.1800,Black,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6235.jpg,"2016-02-12 11:01:11","2017-09-15 16:55:16",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6235.jpg,,,,,,,,,
596,BEAUTYNIGHTBN6236CHRISTELLEL/X,2376,BN6236,"BN6236 Beauty Night Christelle L/XL","Christelle is a drop dead gorgeous mini dress with a sheer halter neck top and wet leather effect mini skirt which has a sexy lace up back. Simply stunning! Item comes packaged in a Beauty Night box. ","<p>Christelle is a drop dead gorgeous mini dress with a sheer halter neck top and wet leather effect mini skirt which has a sexy lace up back. Simply stunning! Item comes packaged in a Beauty Night box. </p>","Stock Line",green,34.9900,15.5000,"Beauty Night,Lingerie Sets,Dresses,Wet look","Beauty Night","Beauty Night Christelle","88% polyester, 12% elastane",L/XL,5,21,15,0.1100,Black,https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6236.jpg,"2016-02-12 11:01:11","2017-09-15 16:54:36",https://www.alterego-lingerie.com/media/catalog/product/b/n/bn6236.jpg,,,,,,,,,
